mp_code,mp_formal_name,mp_fr_description,ntp_code,ntp_formal_name,ntp_fr_description,tm_code,tm_formal_name,tm_fr_description
"02510901","SOAPOPULAR ANTIBACTERIAL HAND SOAP (benzalkonium chloride 0.15 % cutaneous solution) SOAPOPULAR INC","SOAPOPULAR ANTIBACTERIAL HAND SOAP (chlorure de benzalkonium 0,15 % solution pour application cutanée) SOAPOPULAR INC","9014303","benzalkonium chloride 0.15 % cutaneous solution","chlorure de benzalkonium 0,15 % solution pour application cutanée","8000796","benzalkonium","benzalkonium"
"02508354","UPMAID ANTIBACTERIAL HAND SOAP (benzalkonium chloride 0.15 % cutaneous solution) UPMAID TECHNOLOGIES INC.","UPMAID ANTIBACTERIAL HAND SOAP (chlorure de benzalkonium 0,15 % solution pour application cutanée) UPMAID TECHNOLOGIES INC.","9014303","benzalkonium chloride 0.15 % cutaneous solution","chlorure de benzalkonium 0,15 % solution pour application cutanée","8000796","benzalkonium","benzalkonium"
"02511436","ENVIRO FRESH HAND SANITIZER (benzalkonium chloride 0.15 % cutaneous solution) ENVIRO FRESH","ENVIRO FRESH HAND SANITIZER (chlorure de benzalkonium 0,15 % solution pour application cutanée) ENVIRO FRESH","9014303","benzalkonium chloride 0.15 % cutaneous solution","chlorure de benzalkonium 0,15 % solution pour application cutanée","8000796","benzalkonium","benzalkonium"
"02499274","EZ PUR HAND SANITIZER (benzalkonium chloride 0.15 % cutaneous solution) PRELAM ENTERPRISES LIMITED","EZ PUR HAND SANITIZER (chlorure de benzalkonium 0,15 % solution pour application cutanée) PRELAM ENTERPRISES LIMITED","9014303","benzalkonium chloride 0.15 % cutaneous solution","chlorure de benzalkonium 0,15 % solution pour application cutanée","8000796","benzalkonium","benzalkonium"
"02502208","HAND SANITIZER (benzalkonium chloride 0.15 % cutaneous solution) CONTRACT PACKAGING DISTRIBUTION INC.","HAND SANITIZER (chlorure de benzalkonium 0,15 % solution pour application cutanée) CONTRACT PACKAGING DISTRIBUTION INC.","9014303","benzalkonium chloride 0.15 % cutaneous solution","chlorure de benzalkonium 0,15 % solution pour application cutanée","8000796","benzalkonium","benzalkonium"
"02508370","BIO-ODEUR (benzalkonium chloride 0.15 % cutaneous solution) PRODUITS BIO-EXPERT INC.","BIO-ODEUR (chlorure de benzalkonium 0,15 % solution pour application cutanée) PRODUITS BIO-EXPERT INC.","9014303","benzalkonium chloride 0.15 % cutaneous solution","chlorure de benzalkonium 0,15 % solution pour application cutanée","8000796","benzalkonium","benzalkonium"
"02502178","ANTI-MICROBE M (benzalkonium chloride 0.15 % cutaneous solution) ATOMS F.D. INC","ANTI-MICROBE M (chlorure de benzalkonium 0,15 % solution pour application cutanée) ATOMS F.D. INC","9014303","benzalkonium chloride 0.15 % cutaneous solution","chlorure de benzalkonium 0,15 % solution pour application cutanée","8000796","benzalkonium","benzalkonium"
"02512378","EZ PUR HAND SANITIZER FOR KIDS (benzalkonium chloride 0.15 % cutaneous spray) PRELAM ENTERPRISES LIMITED","EZ PUR HAND SANITIZER FOR KIDS (chlorure de benzalkonium 0,15 % vaporisation cutanée) PRELAM ENTERPRISES LIMITED","9014579","benzalkonium chloride 0.15 % cutaneous spray","chlorure de benzalkonium 0,15 % vaporisation cutanée","8000796","benzalkonium","benzalkonium"
"02470853","FINIPIL (benzethonium chloride 0.2 % cutaneous cream) EQUIBAL LABS INC","FINIPIL (chlorure de benzéthonium 0,2 % crème cutanée) EQUIBAL LABS INC","9012906","benzethonium chloride 0.2 % cutaneous cream","chlorure de benzéthonium 0,2 % crème cutanée","8001579","benzethonium","benzéthonium"
"02481480","FINIPIL 4 MEN ONLY (benzethonium chloride 0.2 % cutaneous cream) EQUIBAL LABS INC","FINIPIL 4 MEN ONLY (chlorure de benzéthonium 0,2 % crème cutanée) EQUIBAL LABS INC","9012906","benzethonium chloride 0.2 % cutaneous cream","chlorure de benzéthonium 0,2 % crème cutanée","8001579","benzethonium","benzéthonium"
"02470837","FINIPIL LAIT 50 (benzethonium chloride 0.2 % cutaneous cream) EQUIBAL LABS INC","FINIPIL LAIT 50 (chlorure de benzéthonium 0,2 % crème cutanée) EQUIBAL LABS INC","9012906","benzethonium chloride 0.2 % cutaneous cream","chlorure de benzéthonium 0,2 % crème cutanée","8001579","benzethonium","benzéthonium"
"02267365","INO-F-SAN INSTANT HAND SANITIZER (benzethonium chloride 0.2 % cutaneous liquid) GROUPE DISSAN INC.","INO-F-SAN INSTANT HAND SANITIZER (chlorure de benzéthonium 0,2 % liquide cutané) GROUPE DISSAN INC.","9003875","benzethonium chloride 0.2 % cutaneous liquid","chlorure de benzéthonium 0,2 % liquide cutané","8001579","benzethonium","benzéthonium"
"02248971","ZEP FOAM SAN (benzethonium chloride 0.2 % cutaneous solution) ZEP MANUFACTURING COMPANY OF CANADA","ZEP FOAM SAN (chlorure de benzéthonium 0,2 % solution pour application cutanée) ZEP MANUFACTURING COMPANY OF CANADA","9003966","benzethonium chloride 0.2 % cutaneous solution","chlorure de benzéthonium 0,2 % solution pour application cutanée","8001579","benzethonium","benzéthonium"
"02377896","FOAM SANITIZER (benzethonium chloride 0.2 % cutaneous solution) ZEP MANUFACTURING COMPANY OF CANADA","FOAM SANITIZER (chlorure de benzéthonium 0,2 % solution pour application cutanée) ZEP MANUFACTURING COMPANY OF CANADA","9003966","benzethonium chloride 0.2 % cutaneous solution","chlorure de benzéthonium 0,2 % solution pour application cutanée","8001579","benzethonium","benzéthonium"
"02304112","WET ONES (benzethonium chloride 0.3 % wipe) EDGEWELL PERSONAL CARE CANADA, ULC","WET ONES (chlorure de benzéthonium 0,3 % lingette) EDGEWELL PERSONAL CARE CANADA, ULC","9004407","benzethonium chloride 0.3 % wipe","chlorure de benzéthonium 0,3 % lingette","8001579","benzethonium","benzéthonium"
"02402149","ACNE TREATMENT SYSTEM (benzoyl peroxide 5 % and salicylic acid 2 % NA) VIVIER CANADA INCORPORATED","ACNE TREATMENT SYSTEM (peroxyde de benzoyle 5 % et acide salicylique 2 % NA) VIVIER CANADA INCORPORATED","9006409","benzoyl peroxide 5 % and salicylic acid 2 % NA","peroxyde de benzoyle 5 % et acide salicylique 2 % NA","8001004","benzoyl peroxide and salicylic acid","peroxyde de benzoyle et acide salicylique"
"02273527","PRIME SOURCE ANTIMICROBIAL FOAMING HAND SOAP WITH CHLOROXYLENOL (chloroxylenol 0.3 % cutaneous liquid) GOJO INDUSTRIES, INC.","PRIME SOURCE ANTIMICROBIAL FOAMING HAND SOAP WITH CHLOROXYLENOL (chloroxylénol 0,3 % liquide cutané) GOJO INDUSTRIES, INC.","9003511","chloroxylenol 0.3 % cutaneous liquid","chloroxylénol 0,3 % liquide cutané","8001615","chloroxylenol","chloroxylénol"
"02287455","GOJO PREMIUM FOAM ANTIBACTERIAL HANDWASH (chloroxylenol 0.3 % cutaneous liquid) GOJO INDUSTRIES, INC.","GOJO PREMIUM FOAM ANTIBACTERIAL HANDWASH (chloroxylénol 0,3 % liquide cutané) GOJO INDUSTRIES, INC.","9003511","chloroxylenol 0.3 % cutaneous liquid","chloroxylénol 0,3 % liquide cutané","8001615","chloroxylenol","chloroxylénol"
"02251094","GOJO ANTIBACTERIAL LUXURY FOAM HANDWASH (chloroxylenol 0.3 % cutaneous liquid) GOJO INDUSTRIES, INC.","GOJO ANTIBACTERIAL LUXURY FOAM HANDWASH (chloroxylénol 0,3 % liquide cutané) GOJO INDUSTRIES, INC.","9003511","chloroxylenol 0.3 % cutaneous liquid","chloroxylénol 0,3 % liquide cutané","8001615","chloroxylenol","chloroxylénol"
"02264897","SEPTILINE II ANTIMICROBIAL LOTION SOAP (chloroxylenol 0.3 % lotion) GOJO INDUSTRIES, INC.","SEPTILINE II ANTIMICROBIAL LOTION SOAP (chloroxylénol 0,3 % lotion) GOJO INDUSTRIES, INC.","9004071","chloroxylenol 0.3 % lotion","chloroxylénol 0,3 % lotion","8001615","chloroxylenol","chloroxylénol"
"02480506","APPLAUD AB ANTISEPTIC LOTIONIZED HAND SOAP (chloroxylenol 0.5 % NA) ZEP MANUFACTURING COMPANY OF CANADA","APPLAUD AB ANTISEPTIC LOTIONIZED HAND SOAP (chloroxylénol 0,5 % NA) ZEP MANUFACTURING COMPANY OF CANADA","9014085","chloroxylenol 0.5 % NA","chloroxylénol 0,5 % NA","8001615","chloroxylenol","chloroxylénol"
"02278138","MICRELL ANTIBACTERIAL FOAM HANDWASH (chloroxylenol 0.5 % cutaneous liquid) GOJO INDUSTRIES, INC.","MICRELL ANTIBACTERIAL FOAM HANDWASH (chloroxylénol 0,5 % liquide cutané) GOJO INDUSTRIES, INC.","9014583","chloroxylenol 0.5 % cutaneous liquid","chloroxylénol 0,5 % liquide cutané","8001615","chloroxylenol","chloroxylénol"
"02512319","VISION ANTIBACTERIAL HAND SOAP (chloroxylenol 0.5 % cutaneous solution) LAWRASON'S INC","VISION ANTIBACTERIAL HAND SOAP (chloroxylénol 0,5 % solution pour application cutanée) LAWRASON'S INC","9003605","chloroxylenol 0.5 % cutaneous solution","chloroxylénol 0,5 % solution pour application cutanée","8001615","chloroxylenol","chloroxylénol"
"02238251","VIONEX ANTIMICROBIAL LIQUID SOAP (chloroxylenol 0.52 % cutaneous solution) METREX RESEARCH, LLC","VIONEX ANTIMICROBIAL LIQUID SOAP (chloroxylénol 0,52 % solution pour application cutanée) METREX RESEARCH, LLC","9014594","chloroxylenol 0.52 % cutaneous solution","chloroxylénol 0,52 % solution pour application cutanée","8001615","chloroxylenol","chloroxylénol"
"02131471","VIROBEX-P (chloroxylenol 0.6 % cutaneous liquid) GERMIPHENE CORPORATION","VIROBEX-P (chloroxylénol 0,6 % liquide cutané) GERMIPHENE CORPORATION","9002180","chloroxylenol 0.6 % cutaneous liquid","chloroxylénol 0,6 % liquide cutané","8001615","chloroxylenol","chloroxylénol"
"01977873","GERMICIDAL HAND SOAP LIQ 0.6% (chloroxylenol 0.6 % cutaneous liquid) OSTREM CHEMICAL CO LTD.","GERMICIDAL HAND SOAP LIQ 0.6% (chloroxylénol 0,6 % liquide cutané) OSTREM CHEMICAL CO LTD.","9002180","chloroxylenol 0.6 % cutaneous liquid","chloroxylénol 0,6 % liquide cutané","8001615","chloroxylenol","chloroxylénol"
"02314126","PHENREX MVD (chloroxylenol 0.6 % cutaneous solution) IMREX INC.","PHENREX MVD (chloroxylénol 0,6 % solution pour application cutanée) IMREX INC.","9004599","chloroxylenol 0.6 % cutaneous solution","chloroxylénol 0,6 % solution pour application cutanée","8001615","chloroxylenol","chloroxylénol"
"02276917","QUICK CLEAN (chloroxylenol 1 % cutaneous gel) SPRAKITA PRODUCTS","QUICK CLEAN (chloroxylénol 1 % gel cutané) SPRAKITA PRODUCTS","9014486","chloroxylenol 1 % cutaneous gel","chloroxylénol 1 % gel cutané","8001615","chloroxylenol","chloroxylénol"
"02242847","DIGICLEAN E FOAM HAND SOAP (chloroxylenol 1 % cutaneous liquid) ECOLAB CO","DIGICLEAN E FOAM HAND SOAP (chloroxylénol 1 % liquide cutané) ECOLAB CO","9003565","chloroxylenol 1 % cutaneous liquid","chloroxylénol 1 % liquide cutané","8001615","chloroxylenol","chloroxylénol"
"02270021","GOJO E2 FOAM SANITIZING SOAP (chloroxylenol 1 % cutaneous liquid) GOJO INDUSTRIES, INC.","GOJO E2 FOAM SANITIZING SOAP (chloroxylénol 1 % liquide cutané) GOJO INDUSTRIES, INC.","9003565","chloroxylenol 1 % cutaneous liquid","chloroxylénol 1 % liquide cutané","8001615","chloroxylenol","chloroxylénol"
"02448866","SOFT CARE DEFEND FOAM (chloroxylenol 1 % cutaneous solution) DIVERSEY INC","SOFT CARE DEFEND FOAM (chloroxylénol 1 % solution pour application cutanée) DIVERSEY INC","9006134","chloroxylenol 1 % cutaneous solution","chloroxylénol 1 % solution pour application cutanée","8001615","chloroxylenol","chloroxylénol"
"02449420","SOFT CARE DEFEND (chloroxylenol 1 % cutaneous solution) DIVERSEY INC","SOFT CARE DEFEND (chloroxylénol 1 % solution pour application cutanée) DIVERSEY INC","9006134","chloroxylenol 1 % cutaneous solution","chloroxylénol 1 % solution pour application cutanée","8001615","chloroxylenol","chloroxylénol"
"02440458","PURKLENZ (chloroxylenol 3 % cutaneous liquid) PURKLENZ FORMULATIONS INC","PURKLENZ (chloroxylénol 3 % liquide cutané) PURKLENZ FORMULATIONS INC","9005757","chloroxylenol 3 % cutaneous liquid","chloroxylénol 3 % liquide cutané","8001615","chloroxylenol","chloroxylénol"
"00373435","DETTOL (chloroxylenol 4.8 % cutaneous solution) RB HEALTH (CANADA) INC.","DETTOL (chloroxylénol 4,8 % solution pour application cutanée) RB HEALTH (CANADA) INC.","9013425","chloroxylenol 4.8 % cutaneous solution","chloroxylénol 4,8 % solution pour application cutanée","8001615","chloroxylenol","chloroxylénol"
"02434970","OCTAPLEX (coagulation factor IX human 1000 unit per vial and coagulation factor ii (human) 1520 unit per vial and coagulation factor vii (human) 960 unit per vial and coagulation factor x (human) 1200 unit per vial and protein c 1240 unit per vial and protein s 1280 unit per vial NA) OCTAPHARMA PHARMAZEUTIKA PRODUKTIONSGES M B H","OCTAPLEX (facteur IX de coagulation humain 1000 unité par fiole et facteur II de coagulation humain 1520 unité par fiole et facteur VII de coagulation humain 960 unité par fiole et facteur X de coagulation humain 1200 unité par fiole et protéine c 1240 unité par fiole et protéine s 1280 unité par fiole NA) OCTAPHARMA PHARMAZEUTIKA PRODUKTIONSGES M B H","9014087","coagulation factor IX human 1000 unit per vial and coagulation factor ii (human) 1520 unit per vial and coagulation factor vii (human) 960 unit per vial and coagulation factor x (human) 1200 unit per vial and protein c 1240 unit per vial and protein s 1280 unit per vial NA","facteur IX de coagulation humain 1000 unité par fiole et facteur II de coagulation humain 1520 unité par fiole et facteur VII de coagulation humain 960 unité par fiole et facteur X de coagulation humain 1200 unité par fiole et protéine c 1240 unité par fiole et protéine s 1280 unité par fiole NA","8002278","coagulation factor IX human and coagulation factor ii (human) and coagulation factor vii (human) and coagulation factor x (human) and protein c and protein s","facteur IX de coagulation humain et facteur II de coagulation humain et facteur VII de coagulation humain et facteur X de coagulation humain et protéine c et protéine s"
"02410826","BERIPLEX P/N 1000 (coagulation factor IX human 1240 unit and coagulation factor ii (human) 1600 unit and coagulation factor vii (human) 1000 unit and coagulation factor x (human) 2040 unit and protein c 1640 unit and protein s 1360 unit powder for solution for injection) CSL BEHRING CANADA INC","BERIPLEX P/N 1000 (facteur IX de coagulation humain 1240 unité et facteur II de coagulation humain 1600 unité et facteur VII de coagulation humain 1000 unité et facteur X de coagulation humain 2040 unité et protéine c 1640 unité et protéine s 1360 unité poudre pour solution injectable) CSL BEHRING CANADA INC","9014088","coagulation factor IX human 1240 unit and coagulation factor ii (human) 1600 unit and coagulation factor vii (human) 1000 unit and coagulation factor x (human) 2040 unit and protein c 1640 unit and protein s 1360 unit powder for solution for injection","facteur IX de coagulation humain 1240 unité et facteur II de coagulation humain 1600 unité et facteur VII de coagulation humain 1000 unité et facteur X de coagulation humain 2040 unité et protéine c 1640 unité et protéine s 1360 unité poudre pour solution injectable","8002278","coagulation factor IX human and coagulation factor ii (human) and coagulation factor vii (human) and coagulation factor x (human) and protein c and protein s","facteur IX de coagulation humain et facteur II de coagulation humain et facteur VII de coagulation humain et facteur X de coagulation humain et protéine c et protéine s"
"02294664","OCTAPLEX (coagulation factor IX human 500 unit per vial and coagulation factor ii (human) 760 unit per vial and coagulation factor vii (human) 480 unit per vial and coagulation factor x (human) 600 unit per vial and protein c 620 unit per vial and protein s 640 unit per vial NA) OCTAPHARMA PHARMAZEUTIKA PRODUKTIONSGES M B H","OCTAPLEX (facteur IX de coagulation humain 500 unité par fiole et facteur II de coagulation humain 760 unité par fiole et facteur VII de coagulation humain 480 unité par fiole et facteur X de coagulation humain 600 unité par fiole et protéine c 620 unité par fiole et protéine s 640 unité par fiole NA) OCTAPHARMA PHARMAZEUTIKA PRODUKTIONSGES M B H","9014090","coagulation factor IX human 500 unit per vial and coagulation factor ii (human) 760 unit per vial and coagulation factor vii (human) 480 unit per vial and coagulation factor x (human) 600 unit per vial and protein c 620 unit per vial and protein s 640 unit per vial NA","facteur IX de coagulation humain 500 unité par fiole et facteur II de coagulation humain 760 unité par fiole et facteur VII de coagulation humain 480 unité par fiole et facteur X de coagulation humain 600 unité par fiole et protéine c 620 unité par fiole et protéine s 640 unité par fiole NA","8002278","coagulation factor IX human and coagulation factor ii (human) and coagulation factor vii (human) and coagulation factor x (human) and protein c and protein s","facteur IX de coagulation humain et facteur II de coagulation humain et facteur VII de coagulation humain et facteur X de coagulation humain et protéine c et protéine s"
"02359251","BERIPLEX P/N 500 (coagulation factor IX human 620 unit and coagulation factor ii (human) 800 unit and coagulation factor vii (human) 500 unit and coagulation factor x (human) 1020 unit and protein c 820 unit and protein s 680 unit powder for solution for injection) CSL BEHRING CANADA INC","BERIPLEX P/N 500 (facteur IX de coagulation humain 620 unité et facteur II de coagulation humain 800 unité et facteur VII de coagulation humain 500 unité et facteur X de coagulation humain 1020 unité et protéine c 820 unité et protéine s 680 unité poudre pour solution injectable) CSL BEHRING CANADA INC","9014091","coagulation factor IX human 620 unit and coagulation factor ii (human) 800 unit and coagulation factor vii (human) 500 unit and coagulation factor x (human) 1020 unit and protein c 820 unit and protein s 680 unit powder for solution for injection","facteur IX de coagulation humain 620 unité et facteur II de coagulation humain 800 unité et facteur VII de coagulation humain 500 unité et facteur X de coagulation humain 1020 unité et protéine c 820 unité et protéine s 680 unité poudre pour solution injectable","8002278","coagulation factor IX human and coagulation factor ii (human) and coagulation factor vii (human) and coagulation factor x (human) and protein c and protein s","facteur IX de coagulation humain et facteur II de coagulation humain et facteur VII de coagulation humain et facteur X de coagulation humain et protéine c et protéine s"
"77700785","DOXORUBICIN HYDROCHLORIDE INJECTION (doxorubicin hydrochloride 10 mg per 5 mL solution for injection vial) TEVA CANADA LIMITED","DOXORUBICIN HYDROCHLORIDE INJECTION (chlorhydrate de doxorubicine 10 mg par 5 mL solution injectable fiole) TEVA CANADA LIMITED","9013084","doxorubicin hydrochloride 10 mg per 5 mL solution for injection vial","chlorhydrate de doxorubicine 10 mg par 5 mL solution injectable fiole","8001757","doxorubicin","doxorubicine"
"77700789","DOXORUBICIN (doxorubicin hydrochloride 10 mg per 5 mL solution for injection vial) PFIZER CANADA ULC","DOXORUBICIN (chlorhydrate de doxorubicine 10 mg par 5 mL solution injectable fiole) PFIZER CANADA ULC","9013084","doxorubicin hydrochloride 10 mg per 5 mL solution for injection vial","chlorhydrate de doxorubicine 10 mg par 5 mL solution injectable fiole","8001757","doxorubicin","doxorubicine"
"77700772","DOXORUBICIN INJECTION, BP (doxorubicin hydrochloride 10 mg per 5 mL solution for injection vial) ACCORD HEALTHCARE INC","DOXORUBICIN INJECTION, BP (chlorhydrate de doxorubicine 10 mg par 5 mL solution injectable fiole) ACCORD HEALTHCARE INC","9013084","doxorubicin hydrochloride 10 mg per 5 mL solution for injection vial","chlorhydrate de doxorubicine 10 mg par 5 mL solution injectable fiole","8001757","doxorubicin","doxorubicine"
"02194457","DOXORUBICIN HYDROCHLORIDE FOR INJECTION USP (doxorubicin hydrochloride 10 mg per vial powder for solution for injection) PFIZER CANADA ULC","DOXORUBICIN HYDROCHLORIDE FOR INJECTION USP (chlorhydrate de doxorubicine 10 mg par fiole poudre pour solution injectable) PFIZER CANADA ULC","9003231","doxorubicin hydrochloride 10 mg per vial powder for solution for injection","chlorhydrate de doxorubicine 10 mg par fiole poudre pour solution injectable","8001757","doxorubicin","doxorubicine"
"02194473","DOXORUBICIN HYDROCHLORIDE FOR INJECTION USP (doxorubicin hydrochloride 150 mg per vial powder for solution for injection) PFIZER CANADA ULC","DOXORUBICIN HYDROCHLORIDE FOR INJECTION USP (chlorhydrate de doxorubicine 150 mg par fiole poudre pour solution injectable) PFIZER CANADA ULC","9003097","doxorubicin hydrochloride 150 mg per vial powder for solution for injection","chlorhydrate de doxorubicine 150 mg par fiole poudre pour solution injectable","8001757","doxorubicin","doxorubicine"
"77700771","DOXORUBICIN INJECTION, BP (doxorubicin hydrochloride 2 mg per mL solution for injection 100 mL vial) ACCORD HEALTHCARE INC","DOXORUBICIN INJECTION, BP (chlorhydrate de doxorubicine 2 mg par mL solution injectable 100 mL fiole) ACCORD HEALTHCARE INC","9013085","doxorubicin hydrochloride 2 mg per mL solution for injection 100 mL vial","chlorhydrate de doxorubicine 2 mg par mL solution injectable 100 mL fiole","8001757","doxorubicin","doxorubicine"
"77700784","DOXORUBICIN HYDROCHLORIDE INJECTION (doxorubicin hydrochloride 2 mg per mL solution for injection 100 mL vial) TEVA CANADA LIMITED","DOXORUBICIN HYDROCHLORIDE INJECTION (chlorhydrate de doxorubicine 2 mg par mL solution injectable 100 mL fiole) TEVA CANADA LIMITED","9013085","doxorubicin hydrochloride 2 mg per mL solution for injection 100 mL vial","chlorhydrate de doxorubicine 2 mg par mL solution injectable 100 mL fiole","8001757","doxorubicin","doxorubicine"
"77700790","DOXORUBICIN (doxorubicin hydrochloride 2 mg per mL solution for injection 100 mL vial) PFIZER CANADA ULC","DOXORUBICIN (chlorhydrate de doxorubicine 2 mg par mL solution injectable 100 mL fiole) PFIZER CANADA ULC","9013085","doxorubicin hydrochloride 2 mg per mL solution for injection 100 mL vial","chlorhydrate de doxorubicine 2 mg par mL solution injectable 100 mL fiole","8001757","doxorubicin","doxorubicine"
"02493020","TARO-DOXORUBICIN LIPOSOMAL (doxorubicin hydrochloride 2 mg per mL suspension for injection) TARO PHARMACEUTICALS INC","TARO-DOXORUBICIN LIPOSOMAL (chlorhydrate de doxorubicine 2 mg par mL suspension injectable) TARO PHARMACEUTICALS INC","9014307","doxorubicin hydrochloride 2 mg per mL suspension for injection","chlorhydrate de doxorubicine 2 mg par mL suspension injectable","8001757","doxorubicin","doxorubicine"
"77700770","DOXORUBICIN INJECTION, BP (doxorubicin hydrochloride 20 mg per 10 mL solution for injection vial) ACCORD HEALTHCARE INC","DOXORUBICIN INJECTION, BP (chlorhydrate de doxorubicine 20 mg par 10 mL solution injectable fiole) ACCORD HEALTHCARE INC","9013086","doxorubicin hydrochloride 20 mg per 10 mL solution for injection vial","chlorhydrate de doxorubicine 20 mg par 10 mL solution injectable fiole","8001757","doxorubicin","doxorubicine"
"02238389","CAELYX (doxorubicin hydrochloride 20 mg per 10 mL suspension for injection vial) BAXTER CORPORATION","CAELYX (chlorhydrate de doxorubicine 20 mg par 10 mL suspension injectable fiole) BAXTER CORPORATION","9013087","doxorubicin hydrochloride 20 mg per 10 mL suspension for injection vial","chlorhydrate de doxorubicine 20 mg par 10 mL suspension injectable fiole","8001757","doxorubicin","doxorubicine"
"77700791","DOXORUBICIN (doxorubicin hydrochloride 50 mg per 25 mL solution for injection vial) PFIZER CANADA ULC","DOXORUBICIN (chlorhydrate de doxorubicine 50 mg par 25 mL solution injectable fiole) PFIZER CANADA ULC","9013088","doxorubicin hydrochloride 50 mg per 25 mL solution for injection vial","chlorhydrate de doxorubicine 50 mg par 25 mL solution injectable fiole","8001757","doxorubicin","doxorubicine"
"77700769","DOXORUBICIN INJECTION, BP (doxorubicin hydrochloride 50 mg per 25 mL solution for injection vial) ACCORD HEALTHCARE INC","DOXORUBICIN INJECTION, BP (chlorhydrate de doxorubicine 50 mg par 25 mL solution injectable fiole) ACCORD HEALTHCARE INC","9013088","doxorubicin hydrochloride 50 mg per 25 mL solution for injection vial","chlorhydrate de doxorubicine 50 mg par 25 mL solution injectable fiole","8001757","doxorubicin","doxorubicine"
"77700783","DOXORUBICIN HYDROCHLORIDE INJECTION (doxorubicin hydrochloride 50 mg per 25 mL solution for injection vial) TEVA CANADA LIMITED","DOXORUBICIN HYDROCHLORIDE INJECTION (chlorhydrate de doxorubicine 50 mg par 25 mL solution injectable fiole) TEVA CANADA LIMITED","9013088","doxorubicin hydrochloride 50 mg per 25 mL solution for injection vial","chlorhydrate de doxorubicine 50 mg par 25 mL solution injectable fiole","8001757","doxorubicin","doxorubicine"
"02194465","DOXORUBICIN HYDROCHLORIDE FOR INJECTION USP (doxorubicin hydrochloride 50 mg per vial powder for solution for injection) PFIZER CANADA ULC","DOXORUBICIN HYDROCHLORIDE FOR INJECTION USP (chlorhydrate de doxorubicine 50 mg par fiole poudre pour solution injectable) PFIZER CANADA ULC","9003126","doxorubicin hydrochloride 50 mg per vial powder for solution for injection","chlorhydrate de doxorubicine 50 mg par fiole poudre pour solution injectable","8001757","doxorubicin","doxorubicine"
"02514230","VISTASEAL (fibrinogen human 160 mg per 2 mL and thrombin human 1000 unit per 2 mL cutaneous solution) INSTITUTO GRIFOLS S.A.","VISTASEAL (fibrinogène humaine 160 mg par 2 mL et thrombine humaine 1000 unité par 2 mL solution pour application cutanée) INSTITUTO GRIFOLS S.A.","9014640","fibrinogen human 160 mg per 2 mL and thrombin human 1000 unit per 2 mL cutaneous solution","fibrinogène humaine 160 mg par 2 mL et thrombine humaine 1000 unité par 2 mL solution pour application cutanée","8002282","fibrinogen human and thrombin human","fibrinogène humaine et thrombine humaine"
"02514257","VISTASEAL (fibrinogen human 400 mg per 5 mL and thrombin human 2500 unit per 5 mL cutaneous solution) INSTITUTO GRIFOLS S.A.","VISTASEAL (fibrinogène humaine 400 mg par 5 mL et thrombine humaine 2500 unité par 5 mL solution pour application cutanée) INSTITUTO GRIFOLS S.A.","9014665","fibrinogen human 400 mg per 5 mL and thrombin human 2500 unit per 5 mL cutaneous solution","fibrinogène humaine 400 mg par 5 mL et thrombine humaine 2500 unité par 5 mL solution pour application cutanée","8002282","fibrinogen human and thrombin human","fibrinogène humaine et thrombine humaine"
"02348497","EVICEL (fibrinogen human 90 mg per mL and thrombin human 1200 unit per mL NA) OMRIX BIOPHARMACEUTICALS LTD","EVICEL (fibrinogène humaine 90 mg par mL et thrombine humaine 1200 unité par mL NA) OMRIX BIOPHARMACEUTICALS LTD","9014112","fibrinogen human 90 mg per mL and thrombin human 1200 unit per mL NA","fibrinogène humaine 90 mg par mL et thrombine humaine 1200 unité par mL NA","8002282","fibrinogen human and thrombin human","fibrinogène humaine et thrombine humaine"
"02531917","KERENDIA (finerenone 10 mg oral tablet) BAYER INC","KERENDIA (finérénone 10 mg comprimé oral) BAYER INC","401a9c606bb1e7d23fedd1a35cf53221","finerenone 10 mg oral tablet","finérénone 10 mg comprimé oral","738ea0f62e8f95782b3f0d8a5c651d49","finerenone","finérénone"
"02531925","KERENDIA (finerenone 20 mg oral tablet) BAYER INC","KERENDIA (finérénone 20 mg comprimé oral) BAYER INC","cfd63e5a45c96370155b58cca1c50a2a","finerenone 20 mg oral tablet","finérénone 20 mg comprimé oral","738ea0f62e8f95782b3f0d8a5c651d49","finerenone","finérénone"
"02243948","PUREGON (follitropin beta 833 unit per mL solution for injection) ORGANON CANADA INC.","PUREGON (follitropine bêta 833 unité par mL solution injectable) ORGANON CANADA INC.","9003657","follitropin beta 833 unit per mL solution for injection","follitropine bêta 833 unité par mL solution injectable","8001476","follitropin beta","follitropine bêta"
"02505924","VOCARVI (foscarnet sodium 6000 mg per 250 mL solution for injection bag) STERIMAX INC","VOCARVI (foscarnet sodique 6000 mg par 250 mL solution injectable sac) STERIMAX INC","513e536c2201f001dc02dcd8d7cb726b","foscarnet sodium 6000 mg per 250 mL solution for injection bag","foscarnet sodique 6000 mg par 250 mL solution injectable sac","b5527ec4184bf985c563456b1a784fe9","foscarnet","foscarnet"
